user_id,email,full_name,signup_date,gender,country,age,education_level,employment_status,interests,marketing_source,is_premium,created_at,updated_at
752,millerrandy@example.com,Kristen Bates,2022-05-21 13:08:21,Other,Guinea,25,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-21 13:08:21,2023-10-06 11:49:41
753,duncanmelissa@example.org,Rebekah Cochran,2022-05-24 11:04:20,Female,Greece,43,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-24 11:04:20,2023-08-13 13:33:50
754,cbrooks@example.org,Jason Blanchard,2022-05-25 00:26:03,Male,Nicaragua,37,Bachelor,Employed,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-25 00:26:03,2023-02-27 14:53:56
755,jefftorres@example.net,Jennifer Stark,2022-05-27 17:02:24,Male,Singapore,43,Bachelor,Student,"['Arts', 'Business', 'Data Science']",organic,False,2022-05-27 17:02:24,2024-01-02 12:14:09
756,rioswilliam@example.net,Jose Parker,2022-05-21 06:02:55,Female,Gibraltar,64,Other,Employed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-21 06:02:55,2022-09-02 07:40:05
757,apoole@example.com,Crystal Hernandez,2022-05-17 07:31:36,Other,Tonga,40,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-17 07:31:36,2023-05-04 05:02:36
758,garrettkevin@example.com,Kimberly Carter,2022-06-06 12:49:04,Female,Qatar,42,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-06-06 12:49:04,2023-11-02 04:09:41
759,jacobmoore@example.net,Jason Wilson,2022-05-26 21:27:39,Female,Namibia,27,High School,Student,"['Arts', 'Business', 'Data Science']",social_media,False,2022-05-26 21:27:39,2023-09-01 23:13:29
760,fgarza@example.org,Edwin Reed,2022-05-11 06:39:33,Female,Guadeloupe,41,High School,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-11 06:39:33,2023-01-13 23:16:38
761,weissdiana@example.com,Rebecca Murray,2022-06-03 13:15:31,Other,Lithuania,41,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-06-03 13:15:31,2022-10-01 23:50:27
762,michaelthomas@example.org,Paula Taylor,2022-05-30 05:46:06,Female,Gabon,57,High School,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-30 05:46:06,2023-10-28 17:03:30
763,gmurray@example.com,Mark Cabrera,2022-05-27 22:39:17,Female,Mauritius,35,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-27 22:39:17,2023-02-19 11:48:18
764,gregorybeasley@example.com,Ashlee Lee,2022-06-14 06:05:49,Female,Honduras,35,Bachelor,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-06-14 06:05:49,2022-12-25 08:56:25
765,taylormorrison@example.com,Diana Rios,2022-06-07 17:27:32,Female,Bouvet Island (Bouvetoya),41,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-06-07 17:27:32,2023-08-14 18:49:13
766,carolsmith@example.com,Ms. Lindsay Andrews,2022-05-07 16:42:10,Male,Cyprus,32,Other,Student,"['Business', 'Health', 'Data Science']",organic,True,2022-05-07 16:42:10,2023-03-28 17:42:59
767,dustinharper@example.com,David Ramsey,2022-05-21 22:56:53,Male,Korea,64,Other,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-21 22:56:53,2023-08-20 10:16:24
768,heidi88@example.org,Samantha Moore,2022-06-03 07:45:55,Other,Timor-Leste,26,Other,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-06-03 07:45:55,2022-10-10 14:31:22
769,sandrabean@example.org,Dennis Sims,2022-05-18 07:44:46,Male,Wallis and Futuna,34,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-18 07:44:46,2023-03-30 08:27:10
770,lauracollins@example.org,Emily Schultz,2022-06-16 01:00:23,Male,Malta,41,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-06-16 01:00:23,2023-11-04 04:52:27
771,williamhendrix@example.net,Melissa Serrano,2022-07-18 21:20:40,Other,Korea,43,Bachelor,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-07-18 21:20:40,2023-08-27 12:56:25
772,michellejackson@example.net,Christina Rodriguez,2022-05-25 01:32:27,Other,Mongolia,34,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-25 01:32:27,2022-10-11 08:44:07
773,wrobinson@example.org,Karla Sandoval,2022-07-05 01:23:43,Other,Kenya,54,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-07-05 01:23:43,2023-05-14 11:48:44
774,haleyshaw@example.net,Randy Wood,2022-05-25 22:30:34,Female,Greece,32,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-25 22:30:34,2023-11-24 20:44:10
775,braydaniel@example.com,Patrick Novak,2022-06-07 05:09:14,Female,British Indian Ocean Territory (Chagos Archipelago),26,Bachelor,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-06-07 05:09:14,2022-07-29 16:47:43
776,slopez@example.org,Henry Taylor,2022-06-09 23:04:04,Other,Slovenia,54,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-06-09 23:04:04,2023-10-17 00:45:20
777,unguyen@example.org,Michael Wilson MD,2022-05-16 00:44:17,Other,Grenada,53,Bachelor,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-16 00:44:17,2023-12-11 15:10:12
778,batesraymond@example.net,Matthew Silva,2022-05-24 17:58:27,Female,Montserrat,57,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-24 17:58:27,2022-12-12 09:02:48
779,james27@example.com,Alexis Kelley,2022-05-10 04:58:08,Other,Croatia,28,High School,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-10 04:58:08,2023-09-28 04:36:10
780,etodd@example.net,Luke Santiago,2022-05-11 23:15:35,Male,French Southern Territories,54,High School,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-11 23:15:35,2022-06-14 07:21:08
781,jessicaholland@example.net,Brendan Walker,2022-05-30 20:27:32,Other,Macao,30,PhD,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-30 20:27:32,2023-09-19 09:53:54
782,jennifercrosby@example.net,Edward Strickland,2022-06-08 16:31:47,Female,Serbia,58,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-06-08 16:31:47,2023-10-15 18:20:41
783,shafferwalter@example.net,Xavier Morris,2022-06-02 01:17:15,Other,United Arab Emirates,45,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-06-02 01:17:15,2022-09-03 06:36:33
784,ashleygoodwin@example.net,Matthew Garner,2022-05-31 21:56:56,Female,Sudan,29,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-31 21:56:56,2023-10-07 12:33:48
785,ellisedward@example.org,Eddie Watson,2022-05-22 11:01:54,Female,Mayotte,22,High School,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-22 11:01:54,2022-10-24 13:54:37
786,hartjames@example.net,Matthew Stephens,2022-05-09 23:50:53,Female,Wallis and Futuna,47,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-09 23:50:53,2023-11-23 03:15:24
787,christinapalmer@example.com,Mary Mcintyre,2022-06-06 06:53:23,Other,Wallis and Futuna,34,PhD,Employed,"['Arts', 'Business', 'Health']",social_media,False,2022-06-06 06:53:23,2023-08-15 05:36:58
788,mcbridewhitney@example.org,Jerry Dixon,2022-05-23 08:26:59,Other,Congo,61,Bachelor,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-23 08:26:59,2022-07-17 07:22:00
789,donald51@example.net,Scott Vargas,2022-05-21 01:14:35,Other,Iraq,36,High School,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-21 01:14:35,2022-06-23 19:26:49
790,kristin05@example.org,Victor Jensen,2022-06-07 00:34:48,Male,Tonga,24,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-06-07 00:34:48,2023-03-22 16:38:02
791,taylorholden@example.net,Barbara Allen,2022-05-10 07:49:14,Female,Saint Barthelemy,32,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-10 07:49:14,2024-01-08 04:24:34
792,jeremyreynolds@example.net,Anthony Jensen,2022-05-28 14:38:44,Female,Italy,21,Other,Student,"['Business', 'Health', 'Data Science']",social_media,False,2022-05-28 14:38:44,2023-08-13 18:54:37
793,macktara@example.com,James Powell,2022-06-03 13:21:15,Male,Cocos (Keeling) Islands,21,PhD,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-03 13:21:15,2022-12-05 06:43:28
794,michaelpham@example.net,Matthew Jackson,2022-06-28 19:09:59,Male,Saint Kitts and Nevis,35,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-06-28 19:09:59,2022-07-12 16:59:12
795,imaynard@example.com,Sarah Martinez,2022-05-09 02:59:11,Other,American Samoa,29,PhD,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-09 02:59:11,2023-09-03 05:17:11
796,marykelly@example.org,Warren Bolton,2022-06-03 10:06:02,Male,Latvia,34,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-06-03 10:06:02,2022-12-03 11:24:04
797,davidgreene@example.com,Kyle Shields,2022-06-25 13:13:24,Male,Singapore,52,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-25 13:13:24,2023-03-17 12:13:12
798,lynn12@example.org,Tamara Bailey,2022-05-26 22:03:56,Other,Greece,58,Bachelor,Unemployed,"['Business', 'Health', 'Data Science']",partner,False,2022-05-26 22:03:56,2023-06-16 05:51:27
799,martinezgary@example.com,Collin Kelly,2022-06-03 15:04:01,Female,Vietnam,26,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-06-03 15:04:01,2023-07-31 15:40:49
800,matthewsmith@example.net,Aaron Ingram,2022-05-05 10:41:38,Female,Liechtenstein,19,Master,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-05 10:41:38,2023-06-21 01:49:39
801,bmiller@example.com,Jessica Wallace,2022-05-28 18:48:33,Female,Mayotte,34,Other,Unemployed,"['Arts', 'Business', 'Data Science']",social_media,False,2022-05-28 18:48:33,2022-11-04 02:02:34
802,gravesmichael@example.org,Mr. Johnny Martinez,2022-06-04 11:24:39,Female,Cayman Islands,41,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-06-04 11:24:39,2024-01-03 03:01:32
803,aoliver@example.net,Karen Houston,2022-05-15 06:12:39,Female,Haiti,18,Master,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-15 06:12:39,2023-04-16 14:40:01
804,hudsontravis@example.org,Leslie Turner,2022-05-12 12:42:45,Other,Maldives,57,Other,Employed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-12 12:42:45,2024-01-24 19:16:10
805,mwalsh@example.net,Rebecca Tran,2022-06-20 10:14:13,Other,Mozambique,63,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-06-20 10:14:13,2023-06-24 14:53:15
806,amandafrancis@example.net,Anthony Williams,2022-05-22 15:59:55,Female,Guatemala,56,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-22 15:59:55,2022-12-20 08:47:44
807,mhogan@example.com,William Stevens,2022-05-22 13:52:48,Female,Cameroon,50,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-22 13:52:48,2023-07-04 09:49:41
808,upatel@example.org,Taylor Brown,2022-05-22 06:20:45,Male,Taiwan,34,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-22 06:20:45,2023-04-13 07:40:29
809,jasminekirk@example.net,Christian Walters,2022-05-12 06:21:35,Other,Antigua and Barbuda,25,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-12 06:21:35,2024-01-10 01:38:28
810,shelbyrobinson@example.net,Vincent Miller,2022-06-11 05:24:52,Female,Mozambique,28,Other,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-06-11 05:24:52,2023-08-28 10:53:35
811,stevensmichelle@example.net,Stephanie Walker,2022-05-19 02:20:29,Female,Suriname,26,PhD,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-19 02:20:29,2022-10-03 14:20:31
812,gwhite@example.org,Mary Anderson,2022-05-28 19:04:50,Female,Guinea,57,Other,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-28 19:04:50,2023-05-13 08:15:17
813,amanda66@example.com,Michelle Garcia DDS,2022-05-22 13:57:44,Other,Bahrain,38,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-22 13:57:44,2023-09-02 10:15:02
814,deborahmccarty@example.org,Julie Woods,2022-06-03 14:27:39,Female,Croatia,64,PhD,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-03 14:27:39,2023-06-06 01:45:59
815,lmcguire@example.com,Carlos Lopez,2022-05-12 18:43:04,Other,French Southern Territories,35,PhD,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-12 18:43:04,2023-08-10 14:24:39
816,kayla11@example.com,Anthony Murphy,2022-05-19 23:08:37,Male,South Africa,59,High School,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-19 23:08:37,2023-02-04 10:32:31
817,nixoncraig@example.com,Darrell Decker,2022-05-21 19:56:15,Male,United States of America,24,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-21 19:56:15,2023-11-26 01:15:24
818,geverett@example.com,Haley Calderon,2022-05-27 00:51:18,Male,Lesotho,37,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-27 00:51:18,2022-07-08 11:30:31
819,jonesemily@example.org,Theresa Howard,2022-06-07 08:33:01,Other,Guam,51,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-07 08:33:01,2023-09-10 16:24:57
820,twhite@example.org,William Howard,2022-05-18 03:10:16,Male,Madagascar,54,PhD,Employed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-18 03:10:16,2023-08-28 16:30:59
821,williamsrobert@example.org,David Moore,2022-05-20 07:17:31,Other,Equatorial Guinea,25,PhD,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-20 07:17:31,2022-10-13 21:07:28
822,jillianwhite@example.org,Kevin Jordan,2022-05-23 10:22:47,Male,Papua New Guinea,45,High School,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-23 10:22:47,2022-06-03 00:52:49
823,robertskimberly@example.net,Heather Gomez,2022-05-28 18:36:47,Male,Sao Tome and Principe,61,Other,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-28 18:36:47,2023-09-07 10:41:57
824,karen42@example.net,Ryan Dominguez,2022-05-20 10:46:04,Female,Papua New Guinea,55,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-20 10:46:04,2023-05-28 00:56:19
825,jeremysolis@example.com,Jeff Huff,2022-05-18 23:23:23,Male,Pakistan,37,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-18 23:23:23,2022-06-29 23:54:55
826,francesstewart@example.org,Scott Ellis,2022-05-27 04:11:16,Female,Palau,39,Other,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-27 04:11:16,2023-11-21 21:39:12
827,melissa84@example.com,Jennifer Farley,2022-05-23 12:09:50,Female,Sweden,38,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-23 12:09:50,2022-10-05 22:11:45
828,wellsdaniel@example.org,Mark Hawkins,2022-05-31 03:39:06,Other,Central African Republic,26,PhD,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-31 03:39:06,2024-01-31 19:32:46
829,ambercain@example.net,Michelle Smith,2022-05-26 00:42:07,Other,Guyana,59,PhD,Employed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-26 00:42:07,2023-11-16 23:35:07
830,mhill@example.net,Kathleen Collins,2022-05-24 20:58:54,Male,Swaziland,41,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-24 20:58:54,2023-07-26 23:42:40
831,lindamiranda@example.com,Ashley Williams,2022-06-25 19:22:51,Other,Ecuador,26,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-06-25 19:22:51,2022-08-21 17:21:38
832,fordkelly@example.net,Margaret Pugh,2022-05-22 07:06:39,Female,Saint Lucia,40,Other,Student,"['Arts', 'Health', 'Data Science']",partner,False,2022-05-22 07:06:39,2023-06-24 07:03:52
833,wongangela@example.com,Diana Owen,2022-05-04 23:49:51,Other,Djibouti,39,PhD,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-04 23:49:51,2023-02-24 21:45:17
834,alex02@example.com,Steven Hernandez,2022-05-27 20:53:21,Other,Iceland,53,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-27 20:53:21,2024-01-14 00:19:31
835,david17@example.org,Angela Reed,2022-06-05 08:31:47,Other,Bahrain,29,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-05 08:31:47,2022-06-28 04:37:21
836,billystephens@example.com,Sydney Chapman,2022-05-10 23:05:37,Other,Jamaica,60,Bachelor,Employed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-10 23:05:37,2022-09-26 13:24:38
837,wolfpatricia@example.org,Mark Sullivan,2022-06-10 16:10:24,Other,Saint Barthelemy,42,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-06-10 16:10:24,2024-02-03 16:52:05
838,curtisbrown@example.org,Tanya Martinez MD,2022-05-21 01:49:51,Male,Kuwait,59,Bachelor,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-21 01:49:51,2023-03-12 16:59:40
839,anthony72@example.net,Stephanie Giles,2022-05-11 09:48:47,Other,Bahrain,57,PhD,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-11 09:48:47,2023-08-28 00:12:20
840,michael72@example.net,Lisa Hill,2022-05-24 07:56:45,Male,Algeria,43,PhD,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-24 07:56:45,2022-06-12 10:17:20
841,dcummings@example.org,Stephanie Zuniga,2022-05-14 04:33:44,Other,Tunisia,59,High School,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-14 04:33:44,2023-11-05 21:22:35
842,dgreen@example.org,Marc Flores,2022-06-05 01:51:48,Female,Russian Federation,29,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-06-05 01:51:48,2023-04-02 15:09:49
843,wmelendez@example.net,Julie Butler,2022-06-18 19:27:29,Female,Puerto Rico,23,Bachelor,Employed,"['Arts', 'Business', 'Data Science']",social_media,False,2022-06-18 19:27:29,2022-07-13 16:53:47
844,davisamber@example.net,Matthew Trevino,2022-05-15 17:15:54,Other,Mayotte,35,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-15 17:15:54,2023-07-09 11:02:16
845,kathleen03@example.net,Denise Hicks,2022-05-22 09:27:20,Other,Peru,22,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-22 09:27:20,2023-10-21 09:37:54
846,stephanie82@example.org,Jill Greene,2022-05-16 21:55:23,Male,Uganda,49,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-16 21:55:23,2022-05-29 15:11:25
847,irodriguez@example.org,Cole Small,2022-05-22 00:44:55,Other,Yemen,49,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-22 00:44:55,2023-05-14 09:15:39
848,johnstonmelissa@example.org,Daniel Richmond,2022-06-02 03:38:30,Male,Gibraltar,32,Master,Employed,"['Arts', 'Business', 'Data Science']",social_media,False,2022-06-02 03:38:30,2022-07-09 07:12:15
849,deanna32@example.org,Abigail Reyes,2022-05-09 14:04:16,Male,Denmark,25,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-09 14:04:16,2023-03-03 14:34:22
850,laurenhughes@example.com,Christine Clark,2022-05-16 17:55:06,Female,Seychelles,50,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-16 17:55:06,2022-07-07 19:03:35
851,thomassusan@example.com,Jill Henderson MD,2022-05-31 16:02:38,Female,Ireland,48,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-31 16:02:38,2022-09-19 06:36:52
852,nancy71@example.com,Jeff Walker,2022-06-13 20:13:27,Male,Bahamas,60,High School,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-06-13 20:13:27,2023-12-13 23:10:47
853,langjessica@example.net,Claire Bautista,2022-06-04 01:07:28,Female,Tajikistan,33,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-06-04 01:07:28,2022-08-16 01:17:10
854,joshuapowell@example.net,Tammy Spencer,2022-06-17 11:15:53,Male,British Virgin Islands,53,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-06-17 11:15:53,2023-07-06 17:27:31
855,donald27@example.net,Todd Barry,2022-05-29 01:51:59,Other,Senegal,39,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-29 01:51:59,2023-07-20 05:03:02
856,aadams@example.com,Richard Velazquez,2022-07-01 16:48:18,Male,Dominican Republic,41,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-07-01 16:48:18,2023-03-03 04:51:38
857,mitchellhernandez@example.net,Troy Miller,2022-06-05 08:46:50,Male,Saint Vincent and the Grenadines,25,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-06-05 08:46:50,2023-06-24 02:17:36
858,grobertson@example.com,Christina Reyes,2022-06-11 00:49:43,Female,Papua New Guinea,46,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-06-11 00:49:43,2024-02-12 18:08:39
859,yoderjon@example.com,Victoria Harrison,2022-05-30 19:36:46,Female,Barbados,21,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-30 19:36:46,2022-08-14 02:47:40
860,ufoster@example.org,Austin Jimenez,2022-05-10 11:20:03,Male,French Polynesia,44,Other,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-10 11:20:03,2023-10-23 10:54:28
861,lroberts@example.com,Megan Patrick,2022-05-13 03:25:46,Male,France,53,Master,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-13 03:25:46,2023-08-01 18:12:03
862,nkelly@example.org,Edward Ramirez II,2022-05-23 00:49:39,Male,Mexico,43,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-23 00:49:39,2023-10-15 00:05:15
863,tgoodman@example.org,Madeline Myers,2022-05-28 01:26:25,Female,Comoros,56,Other,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-28 01:26:25,2023-12-07 12:38:44
864,melissalee@example.com,Richard Watts,2022-05-24 02:47:09,Female,Mauritius,62,High School,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-24 02:47:09,2023-11-29 03:11:20
865,mcgeetaylor@example.org,Claire Pratt,2022-05-23 19:25:30,Other,Panama,23,PhD,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-23 19:25:30,2022-10-16 01:17:21
866,donald63@example.org,Brenda Williams,2022-05-16 07:44:20,Male,Afghanistan,31,High School,Unemployed,"['Arts', 'Data Science']",social_media,False,2022-05-16 07:44:20,2023-12-18 01:34:26
867,ericksonjessica@example.org,Albert Hall,2022-06-07 18:22:13,Female,Moldova,24,PhD,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-06-07 18:22:13,2023-08-01 20:49:20
868,lisa47@example.com,Shawn Terry,2022-05-27 06:06:18,Other,Samoa,46,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-27 06:06:18,2023-09-03 07:27:31
869,awilson@example.org,Cynthia Flores,2022-05-16 00:29:52,Male,Gibraltar,35,Other,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-16 00:29:52,2024-01-31 21:19:55
870,omoore@example.net,Teresa Brown,2022-06-18 11:18:27,Male,Svalbard & Jan Mayen Islands,36,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-06-18 11:18:27,2022-11-17 15:53:44
871,hespinoza@example.net,Jasmine Mills,2022-05-23 08:34:57,Other,India,47,Other,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-23 08:34:57,2023-12-27 21:11:04
872,jennifer46@example.org,John Ortega,2022-05-20 14:23:48,Female,El Salvador,38,High School,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-20 14:23:48,2023-01-09 14:35:33
873,fphillips@example.net,Mindy Adams,2022-05-19 01:29:30,Other,Philippines,45,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-19 01:29:30,2022-11-10 11:01:50
874,tamaragonzalez@example.org,Christina Richmond,2022-05-14 22:21:56,Male,Lebanon,39,PhD,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-14 22:21:56,2023-09-01 15:30:09
875,eric40@example.net,Virginia Henderson,2022-05-24 02:49:13,Other,South Africa,59,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-24 02:49:13,2023-12-14 05:40:01
876,davidmoore@example.com,Diane Howell,2022-06-04 22:34:02,Other,Australia,46,PhD,Employed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-06-04 22:34:02,2022-09-05 19:43:53
877,nicholas77@example.com,Susan Tapia,2022-06-10 03:14:50,Female,Palau,46,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-06-10 03:14:50,2023-05-24 14:44:28
878,patricksanchez@example.com,Amy Beard,2022-05-27 08:17:43,Male,Armenia,34,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-27 08:17:43,2022-09-24 16:10:05
879,rtaylor@example.org,Jeremy Duncan,2022-05-18 07:49:14,Other,Colombia,31,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-18 07:49:14,2022-08-15 17:39:52
880,holtadam@example.net,Jonathan Reed,2022-05-25 09:55:11,Male,Dominica,33,High School,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-25 09:55:11,2023-03-09 18:31:16
